bodywork_type,brand,city,color,doors,fuel_type,kilometers,model,motor,state,transmission,year,price
4,112,359,6,5.0,2,20000.0,790,51,5,2,2016.0,36800000.0
0,21,155,16,5.0,2,80000.0,518,32,5,2,2016.0,35400000.0
12,70,359,63,4.0,2,70000.0,213,51,5,2,2016.0,43800000.0
0,129,58,16,5.0,3,137000.0,474,51,29,2,2016.0,37000000.0
12,78,327,31,4.0,2,11500.0,1208,196,5,0,2016.0,98800000.0
12,129,327,61,4.0,2,38100.0,762,51,5,0,2016.0,39500000.0
4,151,327,16,5.0,2,60000.0,619,595,5,2,2016.0,45990000.0
0,9,327,39,5.0,2,38200.0,836,18,5,2,2016.0,26000000.0
0,91,47,31,5.0,2,35000.0,741,496,26,0,2016.0,419000000.0
0,48,327,16,5.0,2,60000.0,524,361,5,0,2016.0,92000000.0
0,112,327,31,5.0,2,60000.0,899,361,5,0,2016.0,90800000.0
0,7,327,31,5.0,2,41000.0,1197,339,5,0,2016.0,150000000.0
0,107,327,31,5.0,2,59426.0,404,451,5,0,2016.0,170000000.0
0,85,327,31,5.0,2,68000.0,348,196,5,2,2016.0,56000000.0
12,48,359,31,4.0,2,54000.0,580,196,5,0,2016.0,60000000.0
4,110,359,16,5.0,2,51000.0,815,18,5,2,2016.0,38900000.0
0,148,196,31,5.0,2,86782.0,947,243,2,0,2016.0,86500000.0
4,129,327,61,5.0,2,58706.0,413,18,5,2,2016.0,29900000.0
0,148,196,16,5.0,2,124000.0,151,440,2,0,2016.0,175000000.0
2,109,327,31,3.0,2,30000.0,680,261,5,0,2016.0,104900000.0
0,85,196,31,5.0,2,60000.0,348,196,2,2,2016.0,54900000.0
12,85,84,63,4.0,2,35515.0,967,32,5,2,2016.0,49000000.0
1,7,47,16,2.0,2,39000.0,1025,196,26,0,2016.0,109000000.0
0,142,58,31,5.0,2,74000.0,510,32,29,2,2016.0,44500000.0
0,70,196,16,5.0,2,66000.0,1134,196,2,2,2016.0,71500000.0
4,85,58,16,5.0,2,99000.0,1040,51,29,2,2016.0,43800000.0
9,24,58,16,2.0,0,66000.0,444,243,29,2,2016.0,86000000.0
12,107,263,31,4.0,2,47000.0,387,196,2,0,2017.0,132000000.0
4,129,327,61,5.0,2,43300.0,1060,51,5,2,2017.0,44500000.0
0,48,327,16,4.0,0,75000.0,959,390,5,2,2017.0,95000000.0
12,24,112,6,4.0,2,29000.0,1000,104,5,2,2017.0,32000000.0
0,110,123,16,5.0,0,85500.0,1050,481,5,0,2017.0,92000000.0
12,5,72,61,4.0,2,27000.0,199,196,5,0,2017.0,83000000.0
13,107,359,31,5.0,0,33600.0,404,373,5,0,2017.0,220000000.0
4,129,359,16,4.0,2,34500.0,413,86,5,2,2017.0,29000000.0
0,24,238,49,4.0,2,20000.0,1131,407,5,0,2017.0,89000000.0
0,148,89,31,5.0,0,34000.0,911,196,2,0,2017.0,197000000.0
12,107,196,31,4.0,2,37289.0,390,196,2,0,2017.0,88900000.0
13,48,155,60,5.0,2,43000.0,512,260,5,0,2017.0,68500000.0
13,7,359,60,5.0,0,23300.0,1195,373,5,0,2017.0,125000000.0
12,101,155,16,5.0,2,47000.0,104,260,5,2,2017.0,50500000.0
13,48,359,63,5.0,2,45000.0,524,400,5,0,2017.0,115000000.0
13,5,196,16,5.0,2,49613.0,920,51,2,0,2017.0,84000000.0
13,129,155,16,5.0,2,80000.0,474,259,5,2,2017.0,45000000.0
12,129,327,49,4.0,2,57250.0,762,135,5,2,2017.0,32000000.0
12,151,155,6,4.0,2,29350.0,1174,135,5,2,2017.0,35900000.0
12,70,112,9,4.0,2,22000.0,213,135,5,2,2017.0,45500000.0
13,85,327,31,4.0,2,19500.0,1039,291,5,0,2017.0,90000000.0
4,85,359,31,5.0,2,42500.0,967,92,5,2,2017.0,42500000.0
13,67,359,60,5.0,2,19800.0,906,400,5,0,2017.0,110900000.0
0,142,155,16,5.0,2,53600.0,1076,86,5,2,2017.0,33650000.0
2,5,72,63,3.0,2,27431.0,197,87,5,0,2017.0,62000000.0
4,101,196,6,5.0,2,42700.0,55,51,2,0,2017.0,55000000.0
13,151,155,31,5.0,2,55000.0,436,135,5,0,2017.0,44900000.0
0,48,196,6,5.0,2,70000.0,556,51,2,0,2017.0,45800000.0
12,85,196,31,4.0,2,44300.0,362,51,2,0,2017.0,57900000.0
4,24,58,31,4.0,2,50000.0,1042,86,29,2,2017.0,32000000.0
4,151,359,49,5.0,2,53500.0,619,260,5,0,2017.0,75000000.0
0,101,33,16,5.0,2,76000.0,333,196,4,0,2017.0,72000000.0
2,48,196,31,2.0,2,28600.0,834,489,2,0,2017.0,135900000.0
13,153,338,31,5.0,0,41000.0,1206,260,5,0,2017.0,144900000.0
0,142,112,16,4.0,2,52482.0,510,196,5,2,2017.0,45500000.0
4,107,150,63,5.0,2,1600.0,387,51,28,0,2017.0,76000000.0
4,7,72,16,2.0,2,26400.0,1025,260,5,0,2017.0,120000000.0
11,101,359,60,5.0,2,30000.0,333,303,5,0,2017.0,93800000.0
2,7,196,31,2.0,2,35000.0,1023,339,2,0,2017.0,128000000.0
12,24,359,6,4.0,2,65050.0,1000,104,5,2,2017.0,32790000.0
12,70,18,63,4.0,2,27360.0,213,51,5,2,2017.0,46900000.0
12,101,195,31,4.0,2,47000.0,104,196,5,2,2017.0,54500000.0
0,151,112,16,5.0,2,75000.0,436,51,5,0,2017.0,44500000.0
12,7,327,16,4.0,2,57277.0,1023,196,5,0,2017.0,102900000.0
4,24,123,6,5.0,2,32700.0,1038,135,5,0,2017.0,43400000.0
4,30,327,16,5.0,2,44405.0,298,18,5,2,2016.0,49990000.0
0,107,34,16,5.0,2,50000.0,404,339,5,0,2016.0,209900000.0
0,112,238,61,4.0,0,80000.0,575,303,5,2,2016.0,93500000.0
12,8,359,16,4.0,1,27000.0,488,196,5,0,2016.0,59900000.0
12,101,227,31,4.0,2,81000.0,104,196,25,2,2016.0,59900000.0
4,129,327,63,5.0,2,77000.0,1060,51,5,2,2016.0,36700000.0
0,24,196,16,5.0,0,90000.0,444,196,2,2,2016.0,81900000.0
0,101,196,31,5.0,2,60000.0,55,196,2,2,2016.0,45900000.0
0,148,196,49,5.0,0,54700.0,745,447,2,0,2016.0,320000000.0
0,48,196,31,5.0,2,50000.0,501,361,2,0,2016.0,91900000.0
0,129,375,63,5.0,2,61245.0,474,196,20,2,2016.0,48900000.0
12,24,112,31,4.0,2,38000.0,1000,32,5,2,2016.0,31900000.0
0,148,58,16,5.0,2,53000.0,911,440,29,0,2016.0,172000000.0
3,24,34,16,2.0,2,69000.0,839,18,5,2,2016.0,34900000.0
3,24,34,16,2.0,2,75000.0,839,18,5,2,2016.0,34900000.0
3,24,34,16,2.0,2,80000.0,839,18,5,2,2016.0,34900000.0
13,70,112,31,5.0,2,60000.0,1090,260,5,0,2016.0,64900000.0
12,129,196,16,5.0,2,66800.0,413,51,2,2,2016.0,27900000.0
4,129,93,31,4.0,2,57798.0,1004,135,22,2,2016.0,31900000.0
4,151,53,31,5.0,2,37000.0,619,51,15,2,2016.0,53900000.0
4,129,327,16,5.0,2,93000.0,1004,51,5,2,2016.0,32900000.0
12,112,327,49,4.0,2,72000.0,1018,163,5,2,2016.0,46900000.0
12,107,196,31,4.0,2,34900.0,394,196,2,0,2016.0,145000000.0
4,151,196,61,5.0,2,51506.0,263,243,2,0,2016.0,59900000.0
0,24,327,16,4.0,2,90142.0,1000,196,5,2,2016.0,27000000.0
0,153,359,31,5.0,2,32440.0,1206,196,5,0,2016.0,148000000.0
12,153,58,61,4.0,2,32000.0,982,42,29,0,2016.0,71900000.0
3,24,327,16,2.0,2,151657.0,839,18,5,2,2016.0,34900000.0
0,139,34,61,5.0,0,16000.0,965,250,5,0,2016.0,86000000.0
0,90,327,49,5.0,2,19500.0,957,373,5,0,2016.0,295000000.0
4,101,93,16,5.0,2,69541.0,55,42,22,2,2016.0,44900000.0
0,151,34,16,5.0,2,85310.0,1114,196,5,0,2016.0,67400000.0
0,148,196,16,5.0,2,70000.0,745,496,2,0,2016.0,320000000.0
4,107,112,78,5.0,2,45000.0,387,51,5,0,2016.0,71900000.0
1,7,196,16,2.0,2,71000.0,1025,196,2,0,2016.0,104900000.0
12,107,196,31,2.0,2,28000.0,989,196,2,0,2016.0,120000000.0
12,151,327,31,4.0,2,41500.0,689,196,5,2,2016.0,45800000.0
4,129,327,31,5.0,2,124708.0,413,18,5,2,2016.0,33000000.0
12,107,196,61,4.0,2,66510.0,390,196,2,0,2016.0,83000000.0
12,151,196,61,4.0,2,58946.0,689,243,2,0,2016.0,58900000.0
0,85,196,31,5.0,0,100000.0,1039,224,2,0,2016.0,83900000.0
4,101,359,6,5.0,2,62000.0,104,196,5,2,2016.0,58900000.0
4,101,63,63,5.0,2,78000.0,104,196,6,0,2016.0,52000000.0
12,7,33,63,4.0,2,36200.0,1024,196,4,0,2016.0,84000000.0
4,24,351,16,5.0,2,62000.0,1038,51,7,2,2016.0,37500000.0
0,5,327,61,5.0,2,37000.0,923,196,5,0,2016.0,109100000.0
0,129,72,16,5.0,2,42000.0,719,243,5,0,2017.0,89000000.0
0,112,120,16,5.0,2,82000.0,929,196,26,0,2017.0,66000000.0
12,142,34,16,4.0,2,61841.0,1076,18,5,2,2017.0,37900000.0
0,91,34,31,5.0,2,41200.0,606,449,5,0,2017.0,240000000.0
12,101,238,16,4.0,2,33300.0,104,196,5,0,2017.0,63000000.0
0,48,196,16,5.0,2,60000.0,524,361,2,0,2017.0,113000000.0
0,7,327,6,5.0,0,44400.0,1192,51,5,0,2017.0,94000000.0
0,148,238,16,5.0,0,57000.0,911,373,5,0,2017.0,205000000.0
13,101,34,6,5.0,2,49106.0,331,196,5,0,2017.0,76900000.0
0,112,73,16,5.0,2,36000.0,1191,243,15,0,2017.0,83000000.0
0,153,113,6,5.0,2,33000.0,1206,196,2,0,2017.0,159900000.0
12,101,34,61,4.0,2,48817.0,166,243,5,0,2017.0,78500000.0
12,101,58,63,4.0,2,56000.0,104,196,29,0,2017.0,61500000.0
3,24,73,16,2.0,0,100600.0,847,334,15,2,2017.0,81500000.0
13,101,227,16,5.0,2,102400.0,331,196,25,0,2017.0,69800000.0
12,85,196,16,4.0,2,54800.0,309,51,2,0,2017.0,55000000.0
13,129,196,31,5.0,2,60500.0,346,51,2,2,2017.0,56500000.0
13,85,196,16,5.0,2,61000.0,1049,196,2,0,2017.0,95000000.0
4,101,196,63,4.0,2,56900.0,55,196,2,0,2017.0,50900000.0
12,85,58,31,4.0,2,53419.0,309,51,29,2,2017.0,56650000.0
0,7,196,16,5.0,0,59000.0,1197,339,2,0,2017.0,145900000.0
4,7,72,31,5.0,2,6660.0,1199,196,5,0,2017.0,180000000.0
0,107,327,49,4.0,2,27000.0,404,51,5,0,2017.0,169900000.0
4,129,18,63,5.0,2,45277.0,1004,51,5,2,2017.0,37000000.0
0,48,58,61,5.0,2,43878.0,524,361,29,0,2017.0,115000000.0
12,5,327,63,4.0,2,47155.0,199,51,5,0,2017.0,89900000.0
4,151,34,61,5.0,2,42355.0,617,135,5,2,2017.0,39900000.0
4,151,327,61,5.0,2,40499.0,619,32,5,0,2017.0,66900000.0
12,151,327,61,4.0,2,36036.0,689,243,5,0,2017.0,65900000.0
0,148,196,16,5.0,0,117000.0,570,253,2,0,2017.0,180000000.0
0,112,113,16,5.0,2,60000.0,717,51,2,2,2017.0,57500000.0
0,101,362,61,5.0,2,67100.0,333,196,12,0,2017.0,68700000.0
12,151,34,16,4.0,2,60680.0,1174,51,5,2,2017.0,37900000.0
4,24,269,63,5.0,2,39000.0,1043,151,2,2,2017.0,30900000.0
0,148,73,16,5.0,0,105000.0,911,339,15,0,2017.0,189000000.0
12,129,53,63,5.0,2,40300.0,762,51,15,0,2017.0,35200000.0
0,7,359,60,5.0,0,35000.0,1195,51,5,0,2017.0,120000000.0
0,122,327,6,5.0,2,42000.0,789,339,5,0,2017.0,298500000.0
4,148,112,16,3.0,2,65000.0,745,196,5,2,2017.0,122000000.0
14,24,128,16,5.0,2,62000.0,839,86,15,2,2017.0,43900000.0
0,5,227,49,5.0,2,76000.0,924,339,25,0,2017.0,150000000.0
12,5,196,63,4.0,2,47239.0,197,64,2,0,2017.0,76000000.0
12,7,93,63,4.0,2,102737.0,1024,196,22,0,2017.0,86900000.0
12,101,195,16,4.0,2,55200.0,104,196,5,2,2017.0,59500000.0
0,148,327,16,5.0,2,120000.0,911,440,5,0,2017.0,198800000.0
0,48,327,63,5.0,2,54000.0,512,196,5,0,2017.0,81000000.0
0,122,113,31,5.0,2,72000.0,789,339,2,0,2017.0,279000000.0
0,148,196,16,5.0,2,80000.0,151,440,2,0,2017.0,180000000.0
12,112,327,16,4.0,2,52700.0,1163,51,5,2,2016.0,38900000.0
12,148,359,16,5.0,2,33500.0,745,449,5,0,2016.0,280000000.0
0,129,359,63,5.0,2,78000.0,474,196,5,2,2016.0,45900000.0
0,112,359,31,5.0,2,64800.0,1191,243,5,0,2016.0,98000000.0
4,101,58,16,5.0,2,80300.0,55,42,29,2,2016.0,47900000.0
12,107,164,16,4.0,2,60200.0,390,196,2,0,2016.0,88000000.0
0,7,93,16,5.0,2,48382.0,1195,196,22,0,2016.0,115900000.0
0,148,93,16,5.0,2,72049.0,911,440,22,0,2016.0,176900000.0
12,24,93,61,5.0,2,85998.0,1131,367,22,0,2016.0,65900000.0
0,48,112,63,5.0,2,58000.0,524,361,5,0,2016.0,91900000.0
0,148,93,61,5.0,0,68000.0,911,339,22,2,2016.0,202900000.0
12,129,327,16,4.0,2,87000.0,762,51,5,2,2016.0,33900000.0
4,101,93,31,5.0,2,50000.0,55,42,22,2,2016.0,49000000.0
12,107,196,16,4.0,2,57840.0,390,196,2,0,2016.0,99000000.0
2,122,120,16,2.0,2,15500.0,358,511,26,0,2016.0,259900000.0
0,7,72,31,5.0,2,60000.0,1192,196,5,0,2016.0,86000000.0
12,101,359,6,4.0,2,32100.0,104,196,5,2,2016.0,66100000.0
0,148,112,31,5.0,2,65000.0,570,250,5,2,2016.0,103000000.0
0,148,359,31,5.0,2,31400.0,151,440,5,0,2016.0,185000000.0
0,148,93,61,5.0,0,51710.0,986,448,22,0,2016.0,305900000.0
12,23,112,61,5.0,2,70000.0,1218,114,5,2,2016.0,34000000.0
0,40,327,61,5.0,2,67762.0,695,233,5,2,2016.0,66900000.0
0,112,112,16,5.0,2,60000.0,929,196,5,2,2016.0,75000000.0
0,40,34,16,5.0,2,42784.0,695,196,5,0,2016.0,59900000.0
0,79,47,61,5.0,2,84000.0,1189,365,26,0,2016.0,125000000.0
0,70,327,31,5.0,2,97300.0,1006,356,5,0,2016.0,86900000.0
0,129,196,16,5.0,2,78000.0,719,243,2,2,2016.0,61900000.0
12,129,359,16,2.0,1,8400.0,710,51,5,0,2016.0,54900000.0
4,101,196,31,5.0,2,88000.0,55,42,2,2,2016.0,51300000.0
4,132,327,31,5.0,2,21000.0,669,135,5,2,2016.0,44900000.0
12,101,47,61,4.0,2,67000.0,104,196,26,2,2016.0,53500000.0
4,129,112,16,5.0,2,62000.0,1004,51,5,2,2016.0,37000000.0
4,112,196,63,5.0,2,65000.0,790,51,2,2,2016.0,31900000.0
4,129,112,31,5.0,2,62000.0,1004,51,5,2,2016.0,36500000.0
12,148,93,16,5.0,2,76000.0,911,442,22,0,2016.0,176900000.0
12,101,93,31,4.0,2,71372.0,104,196,22,0,2016.0,54900000.0
4,129,112,31,5.0,2,62000.0,1004,51,5,2,2016.0,37000000.0
12,24,196,31,4.0,2,82000.0,1038,51,2,2,2016.0,36500000.0
0,129,58,16,5.0,2,188000.0,474,51,29,2,2016.0,35000000.0
12,101,351,16,4.0,2,62000.0,104,196,7,2,2016.0,61900000.0
0,23,327,16,5.0,2,81269.0,1111,51,5,2,2016.0,34000000.0
12,48,112,31,4.0,2,77000.0,556,51,5,2,2016.0,43900000.0
4,101,58,16,5.0,2,55000.0,55,42,29,2,2016.0,51000000.0
4,151,327,61,5.0,2,59200.0,619,51,5,2,2016.0,45790000.0
12,101,93,31,4.0,2,65000.0,166,243,22,2,2016.0,68900000.0
12,48,327,49,4.0,2,47000.0,556,51,5,0,2016.0,40900000.0
2,107,196,31,2.0,2,30000.0,394,51,2,0,2016.0,79900000.0
2,7,359,16,2.0,2,8360.0,771,339,5,0,2017.0,239500000.0
12,151,34,31,4.0,2,33953.0,1174,51,5,2,2017.0,40500000.0
12,151,327,31,4.0,2,44050.0,1174,51,5,0,2017.0,33900000.0
12,151,34,49,4.0,2,39581.0,1174,51,5,2,2017.0,38500000.0
0,7,359,25,5.0,0,37197.0,1196,260,5,0,2017.0,127900000.0
4,107,359,49,5.0,2,44071.0,387,139,5,0,2017.0,74000000.0
9,151,196,16,4.0,0,67000.0,228,196,2,2,2017.0,77000000.0
9,112,82,31,4.0,0,103000.0,575,243,26,2,2017.0,105000000.0
4,24,155,49,4.0,2,99000.0,1000,196,5,2,2017.0,28000000.0
0,148,47,16,5.0,0,55000.0,570,253,26,0,2017.0,168000000.0
0,79,327,16,5.0,2,38500.0,1189,365,5,0,2017.0,140000000.0
4,24,238,16,4.0,2,20000.0,438,196,5,0,2017.0,56000000.0
0,85,227,61,5.0,2,70500.0,1049,196,25,0,2017.0,79500000.0
0,148,196,16,5.0,0,107500.0,745,447,2,0,2017.0,310000000.0
0,148,338,31,4.0,0,80000.0,664,196,5,0,2017.0,162000000.0
12,48,359,31,4.0,2,51407.0,498,260,5,0,2017.0,53900000.0
12,151,195,31,4.0,2,34000.0,689,260,5,2,2017.0,48000000.0
0,7,359,16,5.0,0,58000.0,1192,198,5,0,2017.0,91500000.0
9,129,18,16,4.0,2,58000.0,476,196,5,2,2017.0,57900000.0
0,153,299,31,5.0,2,73600.0,1203,243,5,0,2017.0,103990000.0
12,48,227,31,4.0,2,35461.0,580,196,25,0,2017.0,78000000.0
0,48,227,60,5.0,2,51725.0,512,196,25,0,2017.0,80000000.0
12,101,34,63,4.0,2,71000.0,104,260,5,2,2017.0,53000000.0
0,153,327,6,5.0,2,67700.0,1203,196,5,0,2017.0,88800000.0
0,129,359,45,5.0,2,72916.0,346,196,5,0,2017.0,57900000.0
13,129,359,16,5.0,3,100000.0,474,260,5,2,2017.0,39000000.0
12,107,327,61,4.0,2,25000.0,398,260,5,0,2017.0,100000000.0
13,101,359,6,5.0,2,48000.0,331,196,5,0,2017.0,68900000.0
0,129,359,61,5.0,2,55413.0,346,196,5,2,2017.0,58900000.0
6,129,327,16,2.0,2,84302.0,710,196,5,2,2017.0,36800000.0
0,48,72,31,5.0,2,40000.0,524,361,5,0,2017.0,110000000.0
0,48,73,49,5.0,2,26280.0,498,196,15,0,2017.0,57900000.0
0,48,72,31,5.0,2,52254.0,524,51,5,0,2017.0,110000000.0
4,30,359,16,5.0,2,26000.0,298,18,5,2,2017.0,53800000.0
13,48,123,60,5.0,2,33080.0,498,260,5,2,2017.0,49800000.0
4,142,282,61,5.0,2,30000.0,261,32,5,2,2017.0,40500000.0
0,48,359,6,5.0,2,60000.0,512,260,5,0,2017.0,79500000.0
0,48,327,16,4.0,0,97000.0,959,387,5,2,2017.0,87500000.0
4,129,327,6,5.0,2,48185.0,1004,51,5,2,2017.0,39800000.0
4,151,34,63,5.0,2,60000.0,617,135,5,2,2017.0,32000000.0
4,85,327,61,5.0,2,30948.0,1040,51,5,0,2017.0,52900000.0
0,91,196,16,5.0,2,50320.0,606,449,2,0,2017.0,305900000.0
0,7,359,6,5.0,2,34000.0,1197,339,5,0,2017.0,137000000.0
0,107,359,49,5.0,2,33000.0,406,451,5,0,2017.0,216000000.0
0,48,359,16,5.0,2,76500.0,501,361,5,0,2017.0,94900000.0
0,101,327,31,5.0,2,39000.0,333,196,5,0,2017.0,98800000.0
0,148,196,61,5.0,0,31000.0,570,253,2,0,2017.0,172900000.0
4,109,196,16,5.0,2,70000.0,422,196,2,2,2016.0,71900000.0
0,40,359,31,5.0,2,37000.0,695,294,5,0,2016.0,66900000.0
4,112,196,16,5.0,2,67000.0,872,51,2,0,2016.0,41900000.0
0,142,196,31,5.0,2,114800.0,633,233,2,0,2016.0,64900000.0
0,70,93,31,5.0,2,86999.0,1134,196,22,2,2016.0,68900000.0
12,5,73,31,4.0,2,18100.0,197,220,15,0,2016.0,74900000.0
12,48,359,61,4.0,2,59000.0,580,274,5,0,2016.0,60900000.0
0,129,18,16,5.0,2,79000.0,474,196,5,2,2016.0,45900000.0
0,129,18,16,5.0,2,79800.0,474,196,5,2,2016.0,45900000.0
2,85,351,31,5.0,2,54000.0,903,51,7,2,2016.0,27499000.0
0,5,299,61,5.0,2,84000.0,924,339,5,0,2016.0,158000000.0
4,107,359,63,5.0,2,44000.0,387,51,5,0,2016.0,78000000.0
12,112,327,31,4.0,2,41000.0,1018,51,5,0,2016.0,21200000.0
0,70,263,25,5.0,2,24450.0,1134,196,2,2,2016.0,68800000.0
14,24,190,16,4.0,2,210000.0,839,86,8,2,2016.0,45000000.0
4,107,196,16,5.0,2,43000.0,401,264,2,0,2016.0,120000000.0
0,48,196,61,5.0,2,28000.0,501,361,2,0,2016.0,88900000.0
0,85,196,16,4.0,2,70000.0,881,51,2,0,2016.0,51900000.0
0,85,123,31,5.0,2,57293.0,348,51,5,2,2016.0,57000000.0
0,70,123,31,5.0,2,80000.0,1134,51,5,2,2016.0,60000000.0
0,79,359,49,5.0,2,80000.0,627,407,5,0,2016.0,99000000.0
4,107,359,63,4.0,2,61000.0,387,135,5,0,2016.0,69500000.0
0,142,18,6,5.0,2,95000.0,510,104,5,2,2016.0,43500000.0
0,30,338,6,5.0,2,35000.0,297,51,5,2,2016.0,50000000.0
13,24,359,6,5.0,2,58800.0,1131,407,5,0,2016.0,65500000.0
12,7,338,60,4.0,2,60300.0,1027,196,5,0,2016.0,95000000.0
4,24,320,16,5.0,2,67000.0,1043,196,15,2,2016.0,26000000.0
12,5,196,63,5.0,2,78900.0,199,196,2,2,2016.0,105000000.0
12,107,196,31,4.0,2,42000.0,394,196,2,0,2016.0,74500000.0
13,48,359,49,5.0,2,27570.0,501,400,5,0,2016.0,89500000.0
12,107,196,49,4.0,2,35000.0,398,196,2,0,2016.0,96000000.0
0,85,33,61,5.0,2,93400.0,348,196,4,0,2016.0,47000000.0
13,40,123,31,5.0,2,47800.0,695,291,5,0,2016.0,51500000.0
13,141,34,16,4.0,2,37000.0,1210,260,5,0,2016.0,73000000.0
4,129,327,31,5.0,2,77000.0,413,18,5,2,2016.0,27500000.0
4,107,359,60,5.0,2,45500.0,387,135,5,0,2016.0,67000000.0
12,7,359,31,4.0,2,32050.0,1024,260,5,0,2016.0,83000000.0
4,129,238,31,5.0,2,33000.0,1004,135,5,2,2016.0,33800000.0
13,107,359,49,5.0,2,45000.0,403,260,5,0,2016.0,122000000.0
0,129,18,15,5.0,3,130000.0,474,260,5,2,2016.0,39000000.0
9,24,53,16,2.0,0,132000.0,444,243,15,2,2016.0,80000000.0
4,24,327,16,5.0,2,33700.0,879,104,5,0,2016.0,38600000.0
4,151,359,61,5.0,2,32199.0,263,243,5,0,2016.0,63900000.0
4,107,72,61,5.0,0,70800.0,404,196,5,0,2016.0,178000000.0
0,122,359,60,5.0,2,40000.0,789,260,5,0,2016.0,185000000.0
12,139,84,49,5.0,2,70602.0,1118,135,5,0,2016.0,40000000.0
0,21,196,16,6.0,2,78900.0,811,196,2,2,2016.0,78000000.0
1,7,72,6,2.0,2,19700.0,1025,339,5,0,2017.0,186990000.0
4,101,327,31,5.0,2,62945.0,104,260,5,0,2017.0,62900000.0
0,122,327,49,5.0,2,21500.0,356,365,5,0,2017.0,248900000.0
12,5,34,61,4.0,2,40000.0,199,196,5,0,2017.0,86800000.0
12,107,196,74,5.0,2,11000.0,398,260,2,0,2017.0,145000000.0
12,107,72,16,4.0,2,44500.0,390,51,5,0,2017.0,86990000.0
0,79,327,49,5.0,2,36700.0,369,352,5,0,2017.0,99900000.0
0,148,338,16,5.0,2,55000.0,151,51,5,0,2017.0,168000000.0
2,48,196,6,4.0,2,22290.0,562,260,2,2,2017.0,204900000.0
0,48,359,61,5.0,2,30811.0,501,361,5,0,2017.0,96900000.0
4,129,338,31,5.0,2,36000.0,1004,196,5,2,2017.0,43000000.0
0,112,34,16,5.0,2,30000.0,899,361,5,0,2017.0,109800000.0
4,30,72,61,5.0,2,46500.0,293,51,5,0,2017.0,42990000.0
0,153,359,61,5.0,2,41074.0,1203,196,5,0,2017.0,98900000.0
0,151,359,49,5.0,2,57000.0,436,51,5,0,2017.0,45000000.0
0,129,155,16,5.0,2,25300.0,474,51,5,2,2017.0,51900000.0
0,148,120,16,5.0,2,6000.0,570,250,26,0,2017.0,149900000.0
9,50,196,16,4.0,0,85000.0,1137,253,2,2,2017.0,59900000.0
0,107,359,16,5.0,2,56989.0,403,196,5,0,2017.0,123000000.0
0,24,327,61,5.0,2,87000.0,1125,196,5,2,2017.0,47500000.0
4,151,73,61,5.0,2,27139.0,619,32,15,0,2017.0,62900000.0
0,151,73,16,5.0,2,42700.0,689,260,15,0,2017.0,49800000.0
13,107,359,61,5.0,0,750000.0,404,303,5,0,2017.0,147900000.0
9,148,18,61,4.0,0,40000.0,664,320,5,0,2017.0,162500000.0
9,129,327,74,4.0,2,88600.0,476,196,5,2,2017.0,50000000.0
12,151,327,6,4.0,2,62000.0,1174,51,5,2,2017.0,36500000.0
0,129,327,31,5.0,2,82700.0,474,51,5,2,2017.0,44500000.0
0,148,359,61,4.0,0,98000.0,664,253,5,0,2017.0,158000000.0
9,50,238,31,5.0,0,120000.0,1137,253,5,2,2017.0,58500000.0
12,85,359,63,4.0,2,35000.0,362,135,5,0,2017.0,57500000.0
4,129,327,6,5.0,2,55000.0,1004,51,5,2,2017.0,36000000.0
4,112,359,31,5.0,2,40000.0,790,51,5,2,2017.0,31500000.0
0,7,327,6,5.0,0,56229.0,1196,196,5,0,2017.0,139000000.0
12,141,33,16,5.0,2,146096.0,567,51,4,0,2017.0,64000000.0
1,7,123,16,5.0,3,48000.0,766,135,5,0,2017.0,50900000.0
0,107,33,49,5.0,2,58000.0,401,51,4,0,2017.0,90000000.0
4,129,359,16,5.0,2,73640.0,413,18,5,2,2017.0,30500000.0
13,101,196,16,5.0,2,47000.0,331,196,2,0,2017.0,73900000.0
12,24,73,63,4.0,2,78174.0,1000,32,15,2,2017.0,25000000.0
0,40,327,16,5.0,2,89307.0,695,233,5,0,2017.0,47000000.0
4,109,359,31,5.0,2,39000.0,422,196,5,0,2017.0,83000000.0
0,7,196,31,5.0,0,44200.0,1197,339,2,0,2017.0,145000000.0
0,48,33,61,5.0,2,11500.0,501,196,4,0,2017.0,105000000.0
0,107,123,16,5.0,2,28597.0,586,51,5,0,2017.0,90000000.0
4,112,58,16,5.0,2,71000.0,872,51,29,0,2017.0,43500000.0
12,101,58,31,4.0,2,50000.0,104,196,29,0,2017.0,56500000.0
12,101,354,16,4.0,2,61000.0,104,196,6,2,2017.0,54000000.0
13,107,359,6,5.0,2,31800.0,403,276,5,0,2016.0,125000000.0
12,101,359,63,4.0,2,47500.0,104,260,5,0,2016.0,63500000.0
2,142,155,74,3.0,2,143000.0,693,93,5,2,2016.0,38000000.0
0,7,196,60,5.0,2,52000.0,1195,196,2,0,2016.0,101900000.0
12,107,359,49,4.0,2,25000.0,394,135,5,0,2016.0,82000000.0
4,70,359,63,5.0,2,79500.0,636,86,5,2,2016.0,30000000.0
0,40,34,16,5.0,2,61356.0,695,233,5,0,2016.0,55900000.0
12,101,196,31,5.0,2,58500.0,166,196,2,0,2016.0,68900000.0
4,101,327,49,4.0,2,73600.0,55,115,5,0,2016.0,46500000.0
12,129,327,31,4.0,2,57100.0,762,135,5,2,2016.0,33500000.0
